2846.733,0.1072
2847.659,0.1072
2848.405,0.0638
2849.331,0.0638
2850.258,0.0637
2851.184,0.0637
2852.111,0.0636
2853.037,0.0636
2853.963,0.0635
2854.89,0.0635
2855.816,0.0634
2856.743,0.0633
2857.669,0.0633
2858.595,0.0632
2859.517,0.1065
2860.244,0.2363
2860.78,0.4094
2861.132,0.5826
2861.293,0.799
2861.454,1.0154
2861.591,1.4483
2861.615,1.2319
2861.728,1.8812
2861.752,1.6648
2861.865,2.3141
2861.89,2.0977
2862.003,2.747
2862.027,2.5306
2862.14,3.1799
2862.164,2.9635
2862.301,3.3963
2862.438,3.8292
2862.462,3.6128
2862.599,4.0457
2862.794,3.9591
2863.004,3.7426
2863.213,3.5262
2863.584,3.5261
2863.608,3.3097
2863.721,3.959
2863.745,3.7426
2863.858,4.3919
2863.882,4.1755
2864,4.7815
2864.019,4.6084
2864.113,5.4309
2864.137,5.2144
2864.161,4.998
2864.274,5.6473
2864.435,5.8637
2864.44,5.8205
2864.464,5.604
2864.674,5.3875
2864.698,5.1711
2864.722,4.9546
2864.931,4.7382
2864.955,4.5217
2864.979,4.3053
2865.003,4.0888
2865.213,3.8724
2865.237,3.6559
2865.261,3.4395
2865.285,3.223
2865.494,3.0065
2865.518,2.7901
2865.542,2.5736
2865.752,2.3572
2865.776,2.1407
2865.8,1.9243
2865.824,1.7078
2866.033,1.4914
2866.057,1.2749
2866.081,1.0585
2866.291,0.842
2866.315,0.6255
2866.524,0.4091
2866.919,0.1926
2867.484,0.106
2868.415,0.0626
2869.342,0.0626
2870.268,0.0625
2871.194,0.0625
2872.121,0.0624
2873.047,0.0624
2873.974,0.0623
2874.9,0.0623
2875.826,0.0622
2876.753,0.0622
2877.679,0.0621
2878.606,0.062
2879.532,0.062
2880.459,0.0619
2881.385,0.0619
2882.311,0.0618
2883.238,0.0618
2884.164,0.0617
2885.091,0.0617
2886.017,0.0616
2886.943,0.0615
2887.87,0.0615
2888.796,0.0614
2889.723,0.0614
2890.649,0.0613
2891.58,0.018
2892.316,0.0612
2893.243,0.0612
2894.174,0.0178
2895.096,0.0611
2896.022,0.061
2896.948,0.061
2897.875,0.0609
2898.801,0.0608
2899.728,0.0608
2900.649,0.104
2901.376,0.2339
2901.727,0.407
2902.074,0.6234
2902.235,0.8399
2902.396,1.0563
2902.562,1.2295
2902.723,1.4459
2902.861,1.8788
2902.885,1.6623
2902.998,2.3117
2903.022,2.0952
2903.135,2.7446
2903.159,2.5281
2903.272,3.1775
2903.296,2.961
2903.409,3.6104
2903.433,3.3939
2903.546,4.0432
2903.57,3.8268
2903.922,3.9999
2903.946,3.7835
2904.155,3.567
2904.364,3.3506
2904.569,3.1774
2904.73,3.3938
2904.843,4.0432
2904.867,3.8267
2904.891,3.6103
2904.98,4.4761
2905.005,4.2596
2905.094,5.1254
2905.118,4.909
2905.142,4.6925
2905.231,5.5583
2905.255,5.3418
2905.368,5.9912
2905.392,5.7747
2905.568,5.8613
2905.592,5.6449
2905.801,5.4284
2905.825,5.2119
2905.849,4.9955
2905.873,4.779
2906.083,4.5626
2906.107,4.3461
2906.131,4.1297
2906.34,3.9132
2906.364,3.6968
2906.388,3.4803
2906.412,3.2639
2906.622,3.0474
2906.646,2.8309
2906.67,2.6145
2906.694,2.398
2906.903,2.1816
2906.927,1.9651
2906.951,1.7487
2906.975,1.5322
2907.185,1.3158
2907.209,1.0993
2907.233,0.8829
2907.442,0.6664
2907.651,0.4499
2907.856,0.2768
2908.431,0.1036
2909.357,0.1035
2910.103,0.0602
2911.03,0.0601
2911.956,0.0601
2912.883,0.06
2913.809,0.06
2914.735,0.0599
2915.662,0.0598
2916.588,0.0598
2917.515,0.0597
2918.441,0.0597
2919.367,0.0596
2920.284,0.1461
2920.821,0.3193
2921.357,0.4924
2921.519,0.7088
2921.68,0.9253
2921.841,1.1417
2921.978,1.5746
2922.002,1.3582
2922.12,1.9642
2922.139,1.7911
2922.257,2.3971
2922.281,2.1807
2922.394,2.83
2922.419,2.6136
2922.508,3.4793
2922.532,3.2629
2922.556,3.0464
2922.621,4.1287
2922.645,3.9122
2922.669,3.6958
2922.758,4.5616
2922.782,4.3451
2922.871,5.2109
2922.895,4.9945
2922.919,4.778
2923.008,5.6438
2923.032,5.4274
2923.393,5.5139
2923.417,5.2975
2923.626,5.081
2923.651,4.8646
2923.86,4.6481
2924.055,4.5615
2924.069,4.4316
2924.221,4.7347
2924.334,5.384
2924.358,5.1676
2924.382,4.9511
2924.447,6.0333
